"","SampleName","Well","Reef","Site","Habitat","Pale","Group","Temperature","PAR","ETR","QY"
"2763","LI S7",5,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",35.6,300.37,31.7807,0.26
"2764","LI S7",5,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",35.6,420.98,38.7747,0.23
"2765","LI S7",5,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",35.6,541.59,44.4358,0.21
"2766","LI S7",5,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",35.6,662.2,47.1562,0.18
"2767","LI S7",5,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",35.6,782.81,50.3069,0.16
"2768","LI S7",5,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",35.6,903.42,47.9357,0.13
"2769","LI S7",5,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",35.6,1024.03,45.5638,0.11
"2770","LI S7",5,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",35.6,1144.64,44.9313,0.1
"2771","LI S7",5,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",35.6,1265.25,41.0477,0.08
"2772","LI S7",5,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",35.6,1385.86,47.0309,0.08
"2773","LI S7",5,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",35.6,1506.47,39.5362,0.07
"2774","LI S7",5,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",35.6,1627.08,31.6174,0.05
"2775","LI S7",5,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",35.6,1747.69,27.8443,0.04
"2776","LI S7",6,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",36.5,59.15,7.917,0.33
"2777","LI S7",6,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",36.5,179.76,11.3394,0.16
"2778","LI S7",6,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",36.5,300.37,11.227,0.09
"2779","LI S7",6,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",36.5,420.98,11.4806,0.07
"2780","LI S7",6,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",36.5,541.59,12.1757,0.06
"2781","LI S7",6,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",36.5,662.2,10.8074,0.04
"2782","LI S7",6,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",36.5,782.81,11.4585,0.04
"2783","LI S7",6,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",36.5,903.42,13.3139,0.04
"2784","LI S7",6,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",36.5,1024.03,10.0328,0.02
"2785","LI S7",6,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",36.5,1144.64,4.4402,0.01
"2786","LI S7",6,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",36.5,1265.25,4.4185,0.01
"2787","LI S7",6,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",36.5,1385.86,12.1956,0.02
"2788","LI S7",6,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",36.5,1506.47,4.6722,0.01
"2789","LI S7",6,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",36.5,1627.08,-2.2849,0
"2790","LI S7",6,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",36.5,1747.69,3.094,0
"2791","LI S8",1,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",23.5,59.15,12.5924,0.53
"2792","LI S8",1,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",23.5,179.76,32.0983,0.45
"2793","LI S8",1,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",23.5,300.37,50.2205,0.42
"2794","LI S8",1,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",23.5,420.98,67.1338,0.4
"2795","LI S8",1,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",23.5,541.59,82.4263,0.38
"2796","LI S8",1,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",23.5,662.2,94.9151,0.36
"2797","LI S8",1,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",23.5,782.81,112.1336,0.36
"2798","LI S8",1,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",23.5,903.42,116.7526,0.32
"2799","LI S8",1,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",23.5,1024.03,127.0523,0.31
"2800","LI S8",1,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",23.5,1144.64,119.1253,0.26
"2801","LI S8",1,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",23.5,1265.25,122.0756,0.24
"2802","LI S8",1,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",23.5,1385.86,137.0752,0.25
"2803","LI S8",1,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",23.5,1506.47,133.3243,0.22
"2804","LI S8",1,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",23.5,1627.08,116.8827,0.18
"2805","LI S8",1,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",23.5,1747.69,119.9964,0.17
"2806","LI S8",2,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",25.3,59.15,13.5302,0.57
"2807","LI S8",2,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",25.3,179.76,36.3003,0.5
"2808","LI S8",2,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",25.3,300.37,56.5988,0.47
"2809","LI S8",2,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",25.3,420.98,76.2647,0.45
"2810","LI S8",2,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",25.3,541.59,91.9654,0.42
"2811","LI S8",2,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",25.3,662.2,103.0933,0.39
"2812","LI S8",2,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",25.3,782.81,115.8175,0.37
"2813","LI S8",2,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",25.3,903.42,122.2127,0.34
"2814","LI S8",2,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",25.3,1024.03,125.6475,0.31
"2815","LI S8",2,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",25.3,1144.64,124.1379,0.27
"2816","LI S8",2,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",25.3,1265.25,126.9258,0.25
"2817","LI S8",2,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",25.3,1385.86,130.2697,0.23
"2818","LI S8",2,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",25.3,1506.47,122.4079,0.2
"2819","LI S8",2,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",25.3,1627.08,115.4929,0.18
"2820","LI S8",2,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",25.3,1747.69,114.667,0.16
"2821","LI S8",3,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",28.5,59.15,13.3682,0.57
"2822","LI S8",3,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",28.5,179.76,35.5759,0.49
"2823","LI S8",3,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",28.5,300.37,56.2218,0.47
"2824","LI S8",3,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",28.5,420.98,75.5184,0.45
"2825","LI S8",3,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",28.5,541.59,91.6755,0.42
"2826","LI S8",3,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",28.5,662.2,104.3692,0.39
"2827","LI S8",3,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",28.5,782.81,115.0939,0.37
"2828","LI S8",3,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",28.5,903.42,119.9519,0.33
"2829","LI S8",3,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",28.5,1024.03,124.0039,0.3
"2830","LI S8",3,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",28.5,1144.64,122.0477,0.27
"2831","LI S8",3,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",28.5,1265.25,125.3579,0.25
"2832","LI S8",3,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",28.5,1385.86,126.8407,0.23
"2833","LI S8",3,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",28.5,1506.47,115.5479,0.19
"2834","LI S8",3,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",28.5,1627.08,109.9688,0.17
"2835","LI S8",3,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",28.5,1747.69,110.4613,0.16
"2836","LI S8",4,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",32.2,59.15,11.4662,0.48
"2837","LI S8",4,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",32.2,179.76,26.9407,0.37
"2838","LI S8",4,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",32.2,300.37,42.2599,0.35
"2839","LI S8",4,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",32.2,420.98,58.958,0.35
"2840","LI S8",4,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",32.2,541.59,74.4321,0.34
"2841","LI S8",4,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",32.2,662.2,87.536,0.33
"2842","LI S8",4,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",32.2,782.81,100.3314,0.32
"2843","LI S8",4,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",32.2,903.42,110.3454,0.31
"2844","LI S8",4,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",32.2,1024.03,109.6423,0.27
"2845","LI S8",4,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",32.2,1144.64,112.5617,0.25
"2846","LI S8",4,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",32.2,1265.25,113.627,0.22
"2847","LI S8",4,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",32.2,1385.86,112.8196,0.2
"2848","LI S8",4,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",32.2,1506.47,110.825,0.18
"2849","LI S8",4,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",32.2,1627.08,100.7466,0.15
"2850","LI S8",4,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",32.2,1747.69,106.1425,0.15
"2851","LI S8",5,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",35.6,59.15,9.8472,0.42
"2852","LI S8",5,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",35.6,179.76,19.6713,0.27
"2853","LI S8",5,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",35.6,300.37,27.6,0.23
"2854","LI S8",5,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",35.6,420.98,36.4742,0.22
"2855","LI S8",5,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",35.6,541.59,43.5547,0.2
"2856","LI S8",5,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",35.6,662.2,47.0379,0.18
"2857","LI S8",5,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",35.6,782.81,53.6123,0.17
"2858","LI S8",5,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",35.6,903.42,55.6734,0.15
"2859","LI S8",5,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",35.6,1024.03,54.8026,0.13
"2860","LI S8",5,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",35.6,1144.64,43.2991,0.09
"2861","LI S8",5,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",35.6,1265.25,50.4541,0.1
"2862","LI S8",5,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",35.6,1385.86,51.2682,0.09
"2863","LI S8",5,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",35.6,1506.47,48.9039,0.08
"2864","LI S8",5,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",35.6,1627.08,41.5597,0.06
"2865","LI S8",5,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",35.6,1747.69,51.4266,0.07
"2866","LI S8",6,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",36.5,59.15,8.0305,0.34
"2867","LI S8",6,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",36.5,179.76,12.8426,0.18
"2868","LI S8",6,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",36.5,300.37,15.4177,0.13
"2869","LI S8",6,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",36.5,420.98,17.3665,0.1
"2870","LI S8",6,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",36.5,541.59,20.0779,0.09
"2871","LI S8",6,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",36.5,662.2,19.9007,0.08
"2872","LI S8",6,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",36.5,782.81,27.451,0.09
"2873","LI S8",6,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",36.5,903.42,24.3229,0.07
"2874","LI S8",6,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",36.5,1024.03,22.6854,0.06
"2875","LI S8",6,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",36.5,1144.64,19.4735,0.04
"2876","LI S8",6,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",36.5,1265.25,17.634,0.03
"2877","LI S8",6,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",36.5,1385.86,22.1554,0.04
"2878","LI S8",6,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",36.5,1506.47,15.5073,0.03
"2879","LI S8",6,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",36.5,1627.08,12.5906,0.02
"2880","LI S8",6,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",36.5,1747.69,13.7536,0.02
"2881","LI S9",1,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",24.05,59.15,14.0813,0.6
"2882","LI S9",1,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",24.05,179.76,37.8015,0.53
"2883","LI S9",1,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",24.05,300.37,58.5484,0.49
"2884","LI S9",1,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",24.05,420.98,81.2366,0.48
"2885","LI S9",1,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",24.05,541.59,94.3085,0.44
"2886","LI S9",1,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",24.05,662.2,113.1571,0.43
"2887","LI S9",1,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",24.05,782.81,121.4458,0.39
"2888","LI S9",1,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",24.05,903.42,125.3112,0.35
"2889","LI S9",1,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",24.05,1024.03,122.6831,0.3
"2890","LI S9",1,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",24.05,1144.64,126.5956,0.28
"2891","LI S9",1,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",24.05,1265.25,149.0934,0.29
"2892","LI S9",1,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",24.05,1385.86,124.8722,0.23
"2893","LI S9",1,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",24.05,1506.47,135.6967,0.23
"2894","LI S9",1,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",24.05,1627.08,126.6917,0.19
"2895","LI S9",1,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",24.05,1747.69,119.8652,0.17
"2896","LI S9",2,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",25.6,59.15,14.1642,0.6
"2897","LI S9",2,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",25.6,179.76,38.9668,0.54
"2898","LI S9",2,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",25.6,300.37,60.5371,0.5
"2899","LI S9",2,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",25.6,420.98,79.021,0.47
"2900","LI S9",2,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",25.6,541.59,93.6734,0.43
"2901","LI S9",2,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",25.6,662.2,106.1993,0.4
"2902","LI S9",2,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",25.6,782.81,113.0266,0.36
"2903","LI S9",2,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",25.6,903.42,117.6115,0.33
"2904","LI S9",2,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",25.6,1024.03,120.7297,0.29
"2905","LI S9",2,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",25.6,1144.64,120.1212,0.26
"2906","LI S9",2,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",25.6,1265.25,122.0939,0.24
"2907","LI S9",2,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",25.6,1385.86,117.5906,0.21
"2908","LI S9",2,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",25.6,1506.47,111.8045,0.19
"2909","LI S9",2,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",25.6,1627.08,115.1016,0.18
"2910","LI S9",2,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",25.6,1747.69,110.6045,0.16
"2911","LI S9",3,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",29.15,59.15,13.1094,0.55
"2912","LI S9",3,"Low Isles","Back of boat slope to Woody Isle","Reef slope","FALSE","Low Isles slope",29.15,179.76,34.3358,0.48
